at,endBlock,pair,baseSymbol,quoteSymbol,priceBaseInQuote,riskScore,riskStatus,syncBlock,syncAgeBlocks,hbSwaps,hbMints,hbBurns,flowStatus,flowNetQuote,flowNetAbsQuote,flowGrossQuote,flowNetPct,flowGrossPct,l1Status,l1Mints15Quote,l1Burns15Quote,l1NetLiq15Quote,l1Churn15Quote,l1BurnSharePct,m1Status,m1BouncePairs,m1ClassicCandidates,m1ReversalPairs,m1Blocks3PlusSwaps,m1AdaptiveScore,volStatus,volShort,volLong,depthStatus,depthImpactPct_5000,depthImpactPct_25000,depthImpactPct_100000,depthMaxInFor1Pct
2026-02-24 08:36:33,24470000,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,,15,OK,,,0,0,0,n/a,0,0,0,,,OK,0,0,0,0,,OK,0,0,0,0,15,OK,,,n/a,,,,
2026-02-24 08:36:33,24470050,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1967.5503955290003,49,ELEVATED,24470049,1,5,1,1,ELEVATED,10044304458,10044304458,10134726320,0.11178128015824478,0.11278756899894214,ELEVATED,9619116948230,9619116948229,-1,19238233896459,51.702357599970185,OK,1,0,1,0,15,OK,,,ELEVATED,0.35654681998181414,0.5791232674116241,1.4137849452733537,62816
2026-02-24 08:36:33,24470100,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1975.7668973992088,61,HIGH,24470089,11,4,0,0,HIGH,28396691526,28396691526,28476251518,0.31536295455133884,0.31624651783962643,ELEVATED,9619116948230,9619116948229,-1,19238233896459,51.65024665231856,OK,1,0,0,0,15,OK,,,ELEVATED,0.35643082383154323,0.5785432866602636,1.4114650222678866,62945
2026-02-24 08:36:35,24470150,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1976.6331125324975,33,ELEVATED,24470150,0,4,0,0,ELEVATED,20748637982,20748637982,21795667048,0.23037594278823023,0.24200129903646622,OK,0,0,0,0,0,OK,1,0,0,0,15,OK,,,ELEVATED,0.35641862752786935,0.5784823051418784,1.4112210961944036,62960
2026-02-24 08:36:38,24470200,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1978.5341727579862,27,ELEVATED,24470197,3,4,0,0,OK,6772679552,6772679552,6906984154,0.07516211656309853,0.07665260759740468,OK,0,0,0,0,0,ELEVATED,5,0,0,0,55,OK,,,ELEVATED,0.3563919099875506,0.5783487174402231,1.4106867453877683,62993
2026-02-24 08:36:38,24470250,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1972.1483398298828,55,HIGH,24470249,1,8,0,0,ELEVATED,-11371716447,11371716447,17724789575,0.1264053418805768,0.19702461773747731,OK,0,0,0,0,0,HIGH,15,0,0,1,85,OK,0.00303158281253068,,ELEVATED,0.356481539371944,0.5787968643621663,1.4124793330755256,62888
2026-02-24 08:36:40,24470300,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1948.3618396758661,57,HIGH,24470299,1,14,0,0,HIGH,-58271778924,58271778924,58291504192,0.651671467062285,0.6518920608827091,OK,0,0,0,0,0,ELEVATED,6,0,1,0,55,OK,0.006056402798929727,,ELEVATED,0.35681926662794644,0.5804855006422722,1.419233878195941,62511
2026-02-24 08:36:40,24470350,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1943.6851125748594,67,HIGH,24470338,12,2,0,0,HIGH,-61060139382,61060139382,63917392800,0.6836740290283654,0.7156659303900413,OK,0,0,0,0,0,HIGH,10,0,2,1,85,OK,0.005590464518179388,,ELEVATED,0.35688636914677463,0.5808210132363424,1.4205759285722006,62435
2026-02-24 08:36:41,24470400,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1952.904365280318,45,ELEVATED,24470400,0,9,0,0,ELEVATED,22419989059,22419989059,27698133351,0.2504362687918289,0.3093943155221303,OK,0,0,0,0,0,ELEVATED,7,0,1,2,55,OK,0.006912882079722417,,ELEVATED,0.3567538211942428,0.5801582734736637,1.4179249695215064,62583
2026-02-24 08:36:41,24470450,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1955.4597759483647,33,ELEVATED,24470450,0,5,0,0,ELEVATED,19660718400,19660718400,24909258204,0.2194708417525519,0.2780598223442099,OK,0,0,0,0,0,OK,5,0,0,1,0,OK,0.007281700230925123,,ELEVATED,0.35671726110442,0.5799754730246528,1.4171937677254969,62626
2026-02-24 08:36:42,24470500,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1969.4715943060553,45,ELEVATED,24470500,0,5,0,0,HIGH,37442888740,37442888740,38038103440,0.4164798600756707,0.42310047465197503,OK,0,0,0,0,0,OK,4,0,0,2,0,OK,0.004156251329403494,,ELEVATED,0.3565180564709733,0.5789794498574059,1.4132096750565193,62850
2026-02-24 08:36:42,24470550,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1969.2581266983723,15,OK,24470533,17,1,0,0,OK,-678836221,678836221,889451673,0.007551151204584591,0.009893968330239896,OK,0,0,0,0,0,OK,7,0,0,0,0,OK,0.0032852217854154432,,ELEVATED,0.35652106621272206,0.5789944985661366,1.4132698698914496,62845
2026-02-24 08:36:43,24470600,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1969.2697005602524,15,OK,24470593,7,2,0,0,OK,21870502,21870502,33045736,0.00024327956629758725,0.0003675888336748999,OK,0,0,0,0,0,OK,1,0,0,0,0,OK,0.003429788439818463,,ELEVATED,0.3565209025073097,0.5789936800389609,1.413266595782696,62845
2026-02-24 08:36:43,24470650,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1967.4013763172347,15,OK,24470644,6,12,0,0,OK,-4235364483,4235364483,4369196613,0.04713499548647515,0.04862440138502656,OK,0,0,0,0,0,OK,5,0,0,2,0,OK,0.0037693849815600843,,ELEVATED,0.3565472644260558,0.5791254896327342,1.4137938341577292,62816
2026-02-24 08:36:44,24470700,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1968.8791992078789,15,OK,24470697,3,2,0,0,OK,449842403,449842403,6392862183,0.0050043752732510955,0.07111886567506892,OK,0,1957094,1957094,1957094,0.000021772137582720896,OK,3,0,0,2,0,OK,0.0006961633185333138,,ELEVATED,0.3565263580946388,0.5790209579757031,1.4133757075296998,62840
2026-02-24 08:36:45,24470750,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1969.5298751348603,15,OK,24470741,9,2,0,0,OK,4837823146,4837823146,5599762792,0.05381056510000478,0.062285534458332285,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.0007232397638566019,,ELEVATED,0.35651714821038955,0.5789749085545125,1.413191509844959,62850
2026-02-24 08:36:45,24470800,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1970.2488444739663,15,OK,24470792,8,1,0,0,OK,3258930575,3258930575,3806670291,0.03624209524771318,0.04233342935299014,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.0007405828053994358,,ELEVATED,0.3565069844562076,0.5789240897835548,1.412988234761078,62860
2026-02-24 08:36:49,24470850,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1969.8175208897665,31,ELEVATED,24470842,8,3,0,0,OK,-321113531,321113531,1644575705,0.003571447464128573,0.018291087619069252,ELEVATED,8577336935993,8577336935992,-1,17154673871985,48.82233794194368,OK,0,0,0,0,0,OK,0.00039897728584243654,,ELEVATED,0.3565130627084114,0.5789544810445754,1.4131097998051643,62855
2026-02-24 08:36:50,24470900,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1977.4310692444024,33,ELEVATED,24470893,7,4,0,0,ELEVATED,17318420889,17318420889,17451904273,0.19224498229787357,0.19372672887041698,OK,0,0,0,0,0,OK,1,0,0,0,0,OK,0.0018686602626150739,,ELEVATED,0.35640574258982793,0.5784178804516278,1.410963397433423,62974
2026-02-24 08:36:50,24470950,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1980.8684816465563,33,ELEVATED,24470944,6,6,0,0,ELEVATED,25223121209,25223121209,25248118587,0.27974854566590235,0.2800257905034074,OK,0,0,0,0,0,OK,1,0,0,0,0,OK,0.0018111513636367264,,ELEVATED,0.35635749172310716,0.5781766261180092,1.409998380098892,63031
2026-02-24 08:36:50,24471000,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1980.915301869018,15,OK,24470991,9,3,0,0,OK,6392812616,6392812616,6448817992,0.07090156849865997,0.07152271434498415,OK,0,0,0,0,0,OK,2,0,0,0,0,OK,0.0018849199478064894,,ELEVATED,0.35635683509285987,0.5781733429667286,1.4099852474937795,63031
2026-02-24 08:36:50,24471050,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1980.9509311170868,15,OK,24471039,11,1,0,0,OK,188369850,188369850,485178400,0.0020891582069228814,0.005380980216216727,OK,0,0,0,0,0,OK,2,0,0,0,0,OK,0.0018218595372440265,,ELEVATED,0.3563563331849321,0.5781708334271771,1.4099752093356164,63031
2026-02-24 08:36:51,24471100,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1980.9515209968736,15,OK,24471086,14,2,0,0,OK,-129839115,129839115,132528059,0.0014400097055587682,0.0014698320395888794,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.0008614772815644088,,ELEVATED,0.3563563249161543,0.578170792083281,1.409975043959963,63031
2026-02-24 08:37:06,24471150,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1981.0237460615606,15,OK,24471144,6,5,0,0,OK,165503896,165503896,176412758,0.0018355244105508753,0.001956509372091181,OK,0,0,0,0,0,OK,3,0,0,0,0,OK,0.000015007765475209297,,ELEVATED,0.3563553124108179,0.5781657295566385,1.4099547938534511,63031
2026-02-24 08:37:06,24471200,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1980.9844190443443,20,OK,24471168,32,0,0,0,OK,75267229,75267229,264906575,0.0008347610464708126,0.0029379810138087962,OK,0,0,0,0,0,OK,3,0,0,0,0,OK,0.000024101285067598564,,ELEVATED,0.35635586201096336,0.5781684775573167,1.4099657858561274,63031
2026-02-24 08:37:07,24471250,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1978.7110561196985,15,OK,24471248,2,6,0,0,OK,-5167065125,5167065125,5399868209,0.0573388701232384,0.05992228362294059,OK,0,0,0,0,0,OK,13,0,0,1,12,OK,0.0005774133938774834,,ELEVATED,0.35638765822282453,0.5783274586167279,1.4106017100938364,62998
2026-02-24 08:37:07,24471300,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1974.708034422621,33,ELEVATED,24471288,12,5,0,0,ELEVATED,-12740648059,12740648059,13235788435,0.14152585187555147,0.1470259773940395,OK,0,0,0,0,0,OK,12,0,0,0,14,OK,0.0009882580186583517,,ELEVATED,0.3564437807684854,0.57860807134487,1.4117241610062752,62931
2026-02-24 08:37:07,24471350,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1973.138081629217,15,OK,24471340,10,3,0,0,OK,-7376763209,7376763209,7753634577,0.08197521078673532,0.08616324135732394,OK,0,0,0,0,0,OK,9,0,0,0,5,OK,0.0008317325035614005,,ELEVATED,0.35646583822913525,0.5787183586481843,1.412165310219587,62907
2026-02-24 08:37:08,24471400,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1971.989929307425,15,OK,24471399,1,2,0,0,OK,-3546370663,3546370663,3548061655,0.03942094470633504,0.03943974152947209,OK,0,0,0,0,0,OK,1,0,0,0,0,OK,0.0006360085277744543,,ELEVATED,0.3564819868467295,0.5787991017361684,1.4124882825715617,62888
2026-02-24 08:37:08,24471450,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1971.537678857734,15,OK,24471447,3,2,0,0,OK,-1161663772,1161663772,1163121556,0.01291436564196514,0.012930572014287997,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.0007804644390968637,,ELEVATED,0.3564883515491091,0.5788309252480462,1.412615576619087,62884
2026-02-24 08:37:09,24471500,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1971.5099769132703,15,OK,24471477,23,1,0,0,OK,-1093184070,1093184070,1094641854,0.01215315323613123,0.01216935972214157,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.0003499571979849011,,ELEVATED,0.35648874148163473,0.5788328749107098,1.412623375269753,62884
2026-02-24 08:37:10,24471550,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1972.6684388785827,15,OK,24471534,16,1,0,0,OK,2633413835,2633413835,2659264681,0.029267595357741732,0.029554900030606908,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.0004907497450691332,,ELEVATED,0.3564723929356952,0.5787511321809395,1.4122964043506923,62898
2026-02-24 08:37:11,24471600,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1972.6688233950952,36,ELEVATED,24471570,30,0,0,0,OK,1104525,1104525,1104525,0.00001227562002505135,0.00001227562002505135,ELEVATED,10151875956278,10151875956277,-1,20303751912555,53.013546314213315,OK,0,0,0,0,0,OK,0.00035036058872124826,,ELEVATED,0.3564723875116714,0.5787511050608738,1.4122962958703629,62898
2026-02-24 08:37:11,24471650,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1972.6688535283718,20,OK,24471603,47,0,0,0,OK,68825,68825,68825,7.649166309152e-7,7.649166309152e-7,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.00029609642409357236,,ELEVATED,0.35647238708660683,0.5787511029355623,1.4122962873691167,62898
2026-02-24 08:37:11,24471700,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1972.6682073174775,20,OK,24471665,35,0,0,0,OK,-1471125,1471125,1741571,0.00001634999146588612,0.00001935571143664526,OK,0,0,0,0,0,OK,1,0,0,0,0,OK,0.0002937340445325572,,ELEVATED,0.3564723961722487,0.5787511483637363,1.4122964690818842,62898
2026-02-24 08:37:11,24471750,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1972.6509337815603,20,OK,24471715,35,0,0,0,OK,-39334831,39334831,39334831,0.00043716676875666136,0.00043716676875666136,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.000004364057394888255,,ELEVATED,0.3564726391044627,0.578752363024792,1.4123013277260676,62898
2026-02-24 08:37:12,24471800,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1977.0736776354868,33,ELEVATED,24471789,11,4,0,0,ELEVATED,10096033795,10096033795,10096033795,0.11208141683475656,0.11208141683475656,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.0011212793256294051,,ELEVATED,0.3564103555384789,0.5784409451949141,1.4110556564065346,62969
2026-02-24 08:37:12,24471850,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1978.4192169949592,33,ELEVATED,24471832,18,0,0,2,ELEVATED,9241344780,9241344780,9241344780,0.10255908541045469,0.10255908541045469,OK,0,85172865,85172865,85172865,0.0009452269963069371,OK,0,0,0,0,0,OK,0.001058338032997103,,ELEVATED,0.3563919728645067,0.5783490318250532,1.4106880029270505,62993
2026-02-24 08:37:13,24471900,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1987.3144935526484,33,ELEVATED,24471894,6,9,0,0,ELEVATED,20265764519,20265764519,21062625603,0.2244017803782112,0.23322538265564136,OK,0,85172865,85172865,85172865,0.0009431059101028869,OK,2,0,0,0,0,OK,0.001993631724727978,,ELEVATED,0.3562674539665248,0.5777264373350821,1.4081976249671402,63135
2026-02-24 08:37:14,24471950,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1987.5434809113754,33,ELEVATED,24471935,15,1,0,0,ELEVATED,20793713480,20793713480,21576804566,0.2302344485159189,0.23890507603496952,OK,0,0,0,0,0,OK,2,0,0,0,0,OK,0.0019557205078847956,,ELEVATED,0.3562642597628967,0.5777104663169569,1.4081337408947538,63135
2026-02-24 08:37:14,24472000,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1987.5434809113754,20,OK,24471935,65,0,0,0,OK,30000000,30000000,30000000,0.0003321693098311157,0.0003321693098311157,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.002131283028108544,,ELEVATED,0.3562642597628967,0.5777104663169569,1.4081337408947538,63135
2026-02-24 08:37:14,24472050,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1987.5397586667332,15,OK,24472039,11,1,0,0,OK,-8443692,8443692,8896306,0.00009349126554163603,0.00009850275289359794,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.0022248212036483487,,ELEVATED,0.35626431152112403,0.5777107251080493,1.408134776059079,63135
2026-02-24 08:37:14,24472100,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1987.5424979252903,20,OK,24472053,47,0,0,0,OK,-2436953,2436953,14903045,0.000026982706474574774,0.00016501117945745327,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.000057706752362811984,,ELEVATED,0.35626427331371724,0.5777105340711002,1.408134011911295,63135
2026-02-24 08:37:14,24472150,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1987.5344994826933,15,OK,24472135,15,2,0,0,OK,-18145468,18145468,18145468,0.00020091270557298226,0.00020091270557298226,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.0000023449749801069064,,ELEVATED,0.3562643845421318,0.5777110902131946,1.408136236479683,63135
2026-02-24 08:37:16,24472200,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1987.5322984868724,15,OK,24472194,6,1,0,0,OK,-23138709,23138709,23138709,0.00025619968572127233,0.00025619968572127233,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.000002229676790965695,,ELEVATED,0.35626441514987806,0.5777112432518754,1.4081368486344108,63135
2026-02-24 08:37:17,24472250,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1996.6182427545912,33,ELEVATED,24472250,0,3,0,0,ELEVATED,20646201080,20646201080,20706562784,0.22808026541497103,0.22874708607683877,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.0022811529303576167,,ELEVATED,0.3561381154836534,0.5770797449206626,1.40561085530947,63279
2026-02-24 08:37:21,24472300,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1996.618242673742,20,OK,24472266,34,0,0,0,OK,-24933667,24933667,25441921,0.0002754442507465626,0.0002810589740930701,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.0022813822024822026,,ELEVATED,0.3561381154847506,0.5770797449262309,1.4056108553317794,63279
2026-02-24 08:37:21,24472350,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1995.072573248698,31,ELEVATED,24472349,1,1,0,0,OK,-3499252079,3499252079,3499252079,0.038671471854370594,0.038671471854370594,ELEVATED,10523961929585,10523961929584,-1,21047923859169,53.76877499547157,OK,0,0,0,0,0,OK,0.002437242896592421,,ELEVATED,0.35615947582975854,0.5771865466512638,1.4060380622318802,63255
2026-02-24 08:37:22,24472400,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1994.0681283977012,15,OK,24472386,14,1,0,0,OK,-5773950661,5773950661,5773950661,0.06382601498508123,0.06382601498508123,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.0025140943732588697,,ELEVATED,0.35617337004412414,0.5772560177230877,1.406315946519241,63241
2026-02-24 08:37:22,24472450,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1993.9666854146471,20,OK,24472405,45,0,0,0,OK,-2504461456,2504461456,2504508378,0.02768535164577298,0.027685870340946668,OK,0,0,0,0,0,OK,1,0,0,0,0,OK,0.0003716876017952094,,ELEVATED,0.356174773860193,0.5772630368034759,1.4063440228408155,63241
2026-02-24 08:37:22,24472500,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1991.8430545169233,15,OK,24472496,4,4,0,0,OK,-4810953039,4810953039,5011725039,0.053210561105010025,0.055431158705437994,OK,0,0,0,0,0,OK,3,0,0,0,0,OK,0.0004312915253697739,,ELEVATED,0.356204184436495,0.5774100896850379,1.4069322343670598,63203
2026-02-24 08:37:23,24472550,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1991.84304928147,15,OK,24472542,8,2,0,0,OK,-1818661865,1818661865,2019451223,0.020114937235752823,0.022335726823693686,OK,0,0,0,0,0,OK,4,0,0,0,5,OK,0.0004951548824518045,,ELEVATED,0.3562041845089218,0.5774100900470962,1.4069322358152079,63203
2026-02-24 08:37:23,24472600,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1991.8345839741062,15,OK,24472589,11,1,0,0,OK,-19193351,19193351,20847683,0.00021228457978186816,0.00023058201900650891,OK,0,0,0,0,0,OK,1,0,0,0,0,OK,0.0005241170764864165,,ELEVATED,0.35620430183301166,0.5774106766675846,1.4069345822971906,63203
2026-02-24 08:37:23,24472650,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1992.5241890852649,15,OK,24472641,9,2,0,0,OK,1568705194,1568705194,1929877946,0.017347371193126886,0.021341364339672916,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.0006122101884360403,,ELEVATED,0.35619471346570286,0.5773627348310661,1.4067428149511443,63217
2026-02-24 08:37:23,24472700,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1993.0626296993996,15,OK,24472698,2,3,0,0,OK,1043423863,1043423863,1686597131,0.01153703795439195,0.018648543323678584,OK,0,0,0,0,0,OK,3,0,0,0,0,OK,0.00018182506749843936,,ELEVATED,0.35618723037603994,0.577325319382766,1.4065931531580056,63227
2026-02-24 08:37:30,24472750,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1992.7355942796084,15,OK,24472743,7,2,0,0,OK,-727448667,727448667,754501179,0.008043989395631657,0.008343130942691773,OK,0,0,0,0,0,OK,2,0,0,0,0,OK,0.00023776729797062027,,ELEVATED,0.35619175985088525,0.5773479667570105,1.40668374265496,63222
2026-02-24 08:37:30,24472800,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1995.2733225095833,15,OK,24472797,3,6,0,0,OK,5524191809,5524191809,6020829655,0.06104654808715105,0.06653477644633729,OK,0,0,0,0,0,OK,2,0,0,0,0,OK,0.000604324869038736,,ELEVATED,0.3561565354694766,0.5771718448499347,1.4059792550265782,63260
2026-02-24 08:37:32,24472850,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1995.2774523081807,15,OK,24472834,16,1,0,0,OK,5781616921,5781616921,5803453219,0.06389122617370406,0.06413253373063454,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.000643679343706847,,ELEVATED,0.35615647800114797,0.577171557508188,1.4059781056596112,63260
2026-02-24 08:37:33,24472900,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1995.1217835238958,37,ELEVATED,24472900,0,3,0,0,OK,-362893246,362893246,698131832,0.00401039996898722,0.007715183206803995,OK,0,0,0,0,0,HIGH,22,8,7,2,100,OK,0.0006797435519266963,,ELEVATED,0.3561586272299481,0.5771823036522715,1.4060210902359103,63255
2026-02-24 08:37:33,24472950,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1995.122513339696,15,OK,24472943,7,1,0,0,OK,-405003639,405003639,608318665,0.004475768842961527,0.0067226401573121436,OK,0,0,0,0,0,OK,1,0,0,0,0,OK,0.0006500119775628778,,ELEVATED,0.3561586171084429,0.5771822530447933,1.4060208878060876,63255
2026-02-24 08:37:33,24473000,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1995.1838968952297,32,ELEVATED,24472999,1,2,0,0,OK,141068954,141068954,142363762,0.0015589546383319318,0.00157326357647965,OK,0,0,0,0,0,HIGH,3,1,1,1,78,OK,0.00004667676965237332,0.002386937724291398,ELEVATED,0.35615776581522834,0.5771779965786825,1.4060038619416242,63260
2026-02-24 08:37:34,24473050,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1995.1953735149625,15,OK,24473014,36,0,0,0,OK,125702717,125702717,126427269,0.0013891381746767737,0.0013971451841254113,OK,0,0,0,0,0,OK,2,0,1,0,23,OK,0.000047060587869120374,0.0023295732454506044,ELEVATED,0.3561576066591658,0.5771772007983658,1.406000678820394,63260
2026-02-24 08:37:35,24473100,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1998.8900406186226,26,ELEVATED,24473085,15,0,1,1,OK,8387072322,8387072322,8387072322,0.09259953980880516,0.09259953980880516,ELEVATED,11453460806400,11453460806399,-1,22906921612799,55.84106912505546,OK,0,0,0,0,0,OK,0.0009189829141810897,0.0023396486312318846,ELEVATED,0.356106440877385,0.5769213718895163,1.4049773631849776,63318
2026-02-24 08:37:36,24473150,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1998.9325174845933,26,ELEVATED,24473145,5,3,0,0,OK,96439368,96439368,136219366,0.0010647512825149817,0.0015039474818196415,ELEVATED,11453460806400,11453460806399,-1,22906921612799,55.84080656840161,OK,2,0,1,0,23,OK,0.0009154648033349893,0.002337503856331901,ELEVATED,0.35610585309493825,0.576918432977241,1.4049656075359158,63318
2026-02-24 08:37:36,24473200,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1998.8895986666312,10,OK,24473185,15,1,0,0,OK,-1628719,1628719,292151607,0.000017982274794548266,0.003225572046953999,OK,0,0,0,0,0,OK,3,0,1,0,23,OK,0.0009242816956447896,0.002293791741985316,ELEVATED,0.3561064442954061,0.5769213889795122,1.4049774315449355,63318
2026-02-24 08:37:37,24473250,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,1998.9958464443268,10,OK,24473236,14,3,0,0,OK,241119681,241119681,278880319,0.0026620705800313275,0.003078965140799318,OK,0,0,0,0,0,OK,3,0,0,0,0,OK,0.000916722918558039,0.0016073092344419725,ELEVATED,0.35610497467082664,0.5769140408566209,1.4049480390533462,63318
2026-02-24 08:37:38,24473300,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,2000.0388270768624,10,OK,24473298,2,2,0,0,OK,2417006215,2417006215,2457806455,0.026677874998328122,0.02712821049844672,OK,0,0,0,0,0,OK,3,0,0,0,0,OK,0.0002538339898988881,0.0015627538464075498,ELEVATED,0.356090557524099,0.5768419551230264,1.4046596961190467,63337
